gene,pvalue,log2fc,fold_change,adj_pvalue,significant
GENE_000496,0.16259085063704676,0.5342723553559631,1.4482115433491858,0.16259085063704676,False
GENE_000497,0.3634391590619322,0.5036840061672994,1.4178294541499143,0.3634391590619322,False
GENE_000498,0.7268907354546724,-0.1532338316766342,0.8992325529327572,0.7268907354546724,False
GENE_000499,0.24597304169688702,-0.4580533532870676,0.7279678525271968,0.24597304169688702,False
GENE_000500,0.1908263308292508,-0.4885908354133045,0.7127209141036052,0.1908263308292508,False
GENE_000501,0.14545184956463214,0.4556911559873845,1.3714396670989841,0.14545184956463214,False
GENE_000502,0.3935220401859341,-0.453766607903045,0.7301341132737247,0.3935220401859341,False
GENE_000503,0.6500561355723716,0.14552389285526446,1.1061322555748059,0.6500561355723716,False
GENE_000504,0.014344094598807703,0.8650408949615032,1.8213912960238277,0.014344094598807703,True
GENE_000505,0.10644370102916095,-0.5797422485726182,0.6690833049212856,0.10644370102916095,False
GENE_000506,0.6659203416883797,-0.16950258013651337,0.8891491937842375,0.6659203416883797,False
GENE_000507,0.7611661266496538,0.13331470484263688,1.0968108172684456,0.7611661266496538,False
GENE_000508,0.9270428775589894,-0.03855752440451179,0.9736279407527493,0.9270428775589894,False
GENE_000509,0.7461146389874658,0.15406605573281318,1.1127010659333658,0.7461146389874658,False
GENE_000510,0.3105867721484774,-0.8360425849531762,0.5601780717182617,0.3105867721484774,False
GENE_000511,0.6233900048368803,-0.21574302836602452,0.8611025535464464,0.6233900048368803,False
GENE_000512,0.8980456910082433,0.04974491887958553,1.0350818961154418,0.8980456910082433,False
GENE_000513,0.19626162343488526,0.48756740072193505,1.4020787673169688,0.19626162343488526,False
GENE_000514,0.20209156389974767,-0.5797202405278506,0.6690935117406247,0.20209156389974767,False
GENE_000515,0.27247388714623555,0.5430776602998599,1.4570775462973666,0.27247388714623555,False
GENE_000516,0.4173266893196421,-0.46569287002838333,0.7241232256774596,0.4173266893196421,False
GENE_000517,0.4508177651013305,0.32680468694195375,1.2542323941728768,0.4508177651013305,False
GENE_000518,0.3920852095179943,-0.6380465111654965,0.6425824521315907,0.3920852095179943,False
GENE_000519,0.14811204113996304,0.8167994935202598,1.761493917933605,0.14811204113996304,False
GENE_000520,0.604339546034898,0.21713875893160167,1.1624259046862484,0.604339546034898,False
GENE_000521,0.9132093188358551,0.05031880002855932,1.035493717138813,0.9132093188358551,False
GENE_000522,0.7607922831550719,0.16468275436794563,1.1209195630501876,0.7607922831550719,False
GENE_000523,0.4161269401632245,0.28052792202961724,1.2146392731977498,0.4161269401632245,False
GENE_000524,0.4464545940019118,-0.3237287869963855,0.7990021071601167,0.4464545940019118,False
GENE_000525,0.7225462057896036,0.12628189504198112,1.091477125124363,0.7225462057896036,False
GENE_000526,0.19362228994595923,-0.5474776615893633,0.6842153323332423,0.19362228994595923,False
GENE_000527,0.3623033604443655,0.4256310545009683,1.343159890772975,0.3623033604443655,False
GENE_000528,0.4431678047243416,-0.22457577810210752,0.8558466488633506,0.4431678047243416,False
GENE_000529,0.9512576857198016,-0.02347746310473152,0.9838583580542927,0.9512576857198016,False
GENE_000530,0.29180299944595667,-0.5042192548902551,0.7050418227278256,0.29180299944595667,False
GENE_000531,0.9173434071448398,-0.04318410712516591,0.9705106117711898,0.9173434071448398,False
GENE_000532,0.7257315899889414,-0.2117291132374764,0.8635016782245792,0.7257315899889414,False
GENE_000533,0.679190097744325,0.13404999653509497,1.0973699662296632,0.679190097744325,False
GENE_000534,0.5574091986461139,0.26548308526560754,1.2020384837581284,0.5574091986461139,False
GENE_000535,0.1608793785397646,-0.7503992272825039,0.594439039627399,0.1608793785397646,False
GENE_000536,0.486846814111592,0.29216276042370476,1.2244745260635717,0.486846814111592,False
GENE_000537,0.4006631558972084,0.3862292961991323,1.3069729624595332,0.4006631558972084,False
GENE_000538,0.7547672797292636,-0.18775389931379957,0.8779715527327612,0.7547672797292636,False
GENE_000539,0.15483646415264646,-0.7201522962076851,0.6070333581357114,0.15483646415264646,False
GENE_000540,0.07772202159373445,-1.6690659963757288,0.3144568577375764,0.07772202159373445,False
GENE_000541,0.39898429211582,-0.3799478377563136,0.76846537486199,0.39898429211582,False
GENE_000542,0.12625902843348202,0.6536625397044938,1.573156871090282,0.12625902843348202,False
GENE_000543,0.5045103762268704,0.36069541261695787,1.28404468786633,0.5045103762268704,False
GENE_000544,0.9355760618135008,0.023843308044469123,1.0166642467944993,0.9355760618135008,False
GENE_000545,0.5210640703107369,0.2602979313962906,1.1977260218501513,0.5210640703107369,False
GENE_000546,0.32097814333013985,0.4873541637255885,1.401871548907914,0.32097814333013985,False
GENE_000547,0.18302727687718348,0.42553757961317124,1.3430728677714059,0.18302727687718348,False
GENE_000548,0.5646904483657444,0.26725977724557387,1.2035197169020582,0.5646904483657444,False
GENE_000549,0.062300891270869775,0.8602995109226511,1.8154151610546199,0.062300891270869775,False
GENE_000550,0.3037952536133487,-0.5009745292458617,0.7066292973583519,0.3037952536133487,False
GENE_000551,0.7502502810813666,0.1214663114164805,1.087839948322529,0.7502502810813666,False
GENE_000552,0.8058882595103115,0.09879049864939357,1.0708753044528763,0.8058882595103115,False
GENE_000553,0.37963404492670916,-0.41980365252666085,0.7475263540103663,0.37963404492670916,False
GENE_000554,0.5331119438093228,-0.282802907306108,0.8219924755060942,0.5331119438093228,False
GENE_000555,0.7667415321770419,-0.08952608245926023,0.9398314280673467,0.7667415321770419,False
GENE_000556,0.5896436608830213,-0.13989833934700258,0.9075831066290807,0.5896436608830213,False
GENE_000557,0.9768420755781857,-0.010488317423061156,0.9927564144963155,0.9768420755781857,False
GENE_000558,0.3877084198626928,0.3733295341298026,1.2953388407328055,0.3877084198626928,False
GENE_000559,0.5635113523179743,0.17194613108260454,1.1265771623478853,0.5635113523179743,False
GENE_000560,0.8395415115484839,-0.06942791043201765,0.9530158341882441,0.8395415115484839,False
GENE_000561,0.8979441219244602,0.04139387921394772,1.0291076326671444,0.8979441219244602,False
GENE_000562,0.30182255198672897,-0.43917839270202613,0.7375545225169232,0.30182255198672897,False
GENE_000563,0.9172086169278658,-0.03537878549462637,0.9757755332762706,0.9172086169278658,False
GENE_000564,0.4250858121361422,0.3040576848366056,1.2346119707327439,0.4250858121361422,False
GENE_000565,0.6788223400790281,0.14027057815198032,1.1021117980945658,0.6788223400790281,False
GENE_000566,0.2861891886375286,0.5523207281959527,1.4664427285424237,0.2861891886375286,False
GENE_000567,0.33342968737441264,0.6143563175203351,1.5308748193400687,0.33342968737441264,False
GENE_000568,0.23405866501746153,-0.4752681384514266,0.7193330827569097,0.23405866501746153,False
GENE_000569,0.8136576713178153,0.09169685405995384,1.0656227988133111,0.8136576713178153,False
GENE_000570,0.22590949868352325,0.523622266848593,1.4375600948728673,0.22590949868352325,False
GENE_000571,0.9269623446386579,-0.033769886663085315,0.9768643287520307,0.9269623446386579,False
GENE_000572,0.702525547432524,0.174452545092121,1.1285360815392829,0.702525547432524,False
GENE_000573,0.367561776465593,-0.43452133955529854,0.7399392125165847,0.367561776465593,False
GENE_000574,0.37094137048554493,0.43479307609168794,1.3517169440878276,0.37094137048554493,False
GENE_000575,0.8179404317906506,-0.08690616785613586,0.941539699807921,0.8179404317906506,False
GENE_000576,0.6559377435092709,0.18506755382867077,1.1368702056481843,0.6559377435092709,False
GENE_000577,0.8140324902259284,-0.09544165769910785,0.9359856667321909,0.8140324902259284,False
GENE_000578,0.6377839348904565,0.21099307803661768,1.1574846634355254,0.6377839348904565,False
GENE_000579,0.8459212555168526,0.0642826404908714,1.0455649182904023,0.8459212555168526,False
GENE_000580,0.030053646497221295,-0.9189256743205998,0.5289027294540593,0.030053646497221295,True
GENE_000581,0.6901026254233109,0.16187483385040374,1.1187400365464664,0.6901026254233109,False
GENE_000582,0.713996805325263,-0.12348369339246168,0.9179683428031885,0.713996805325263,False
GENE_000583,0.2661757470414445,-0.6825516619579798,0.6230623031911208,0.2661757470414445,False
GENE_000584,0.11410090471716103,-0.5216876764616355,0.6965565188731464,0.11410090471716103,False
GENE_000585,0.7852122038292808,-0.10858801245750882,0.9274953716223959,0.7852122038292808,False
GENE_000586,0.4323204054666369,0.3673372183617009,1.2899697354696709,0.4323204054666369,False
GENE_000587,0.05087704044370738,-0.5967537898786672,0.6612401400866615,0.05087704044370738,False
GENE_000588,0.8967107826515378,0.05554527905408277,1.0392518232816939,0.8967107826515378,False
GENE_000589,0.31815790072076844,0.46619122699823234,1.3814575460718415,0.31815790072076844,False
GENE_000590,0.6543546626974776,-0.18622166430738138,0.8789045103837239,0.6543546626974776,False
GENE_000591,0.08613182125273641,-0.7757171174886757,0.5840982155985511,0.08613182125273641,False
GENE_000592,0.29901760656815213,0.5176100823852527,1.4315817748816868,0.29901760656815213,False
GENE_000593,0.14178784973156636,0.5821315518267212,1.4970594896060045,0.14178784973156636,False
GENE_000594,0.22918762141779872,0.3797611994655042,1.3011264700666092,0.22918762141779872,False
GENE_000595,0.5766856939997484,0.23291977680578643,1.1752109772560713,0.5766856939997484,False
GENE_000596,0.594599179988329,-0.2451147463658607,0.8437486849645356,0.594599179988329,False
GENE_000597,0.2072053514536444,-0.5671257728443453,0.6749601475832787,0.2072053514536444,False
GENE_000598,0.3522635107991074,-0.5224548708332104,0.6961862034834833,0.3522635107991074,False
GENE_000599,0.7778704483536291,0.15526021822432023,1.1136224636736625,0.7778704483536291,False
GENE_000600,0.22151242396507823,0.42358179832985815,1.341253372290446,0.22151242396507823,False
GENE_000601,0.37933275189631366,0.38776572462105074,1.3083655922235116,0.37933275189631366,False
GENE_000602,0.5510984075933025,-0.4823553555858672,0.715808035542804,0.5510984075933025,False
GENE_000603,0.2793204330569138,-0.5922923035314215,0.6632881682864628,0.2793204330569138,False
GENE_000604,0.6432058263444502,-0.2042234921326082,0.8680057518609536,0.6432058263444502,False
GENE_000605,0.19458972706067892,-0.5595325683328561,0.6785219685137013,0.19458972706067892,False
GENE_000606,0.7955214735436805,0.12640689730844973,1.0915717002227292,0.7955214735436805,False
GENE_000607,0.7539762417154403,-0.11821631906339324,0.9213260313420489,0.7539762417154403,False
GENE_000608,0.03858109892916103,-0.8637167310660644,0.5495349977790234,0.03858109892916103,True
GENE_000609,0.47627724761218865,-0.24134476145086262,0.8459564138774244,0.47627724761218865,False
GENE_000610,0.7767562098031672,0.12338719016521012,1.0892893193285744,0.7767562098031672,False
GENE_000611,0.19017309603465749,-0.7854275958556011,0.5801799739846102,0.19017309603465749,False
GENE_000612,0.24200917910369313,0.5787372744073173,1.4935414472407527,0.24200917910369313,False
GENE_000613,0.4838189504301885,0.2720424550617604,1.2075161252728641,0.4838189504301885,False
GENE_000614,0.7913622564952755,-0.1155913085551059,0.9230039272414384,0.7913622564952755,False
GENE_000615,0.3238268880615561,-0.6405286950825736,0.6414778274888027,0.3238268880615561,False
GENE_000616,0.820563839082369,0.10938202757643753,1.078766052569962,0.820563839082369,False
GENE_000617,0.04495852875437395,-0.9340963567104827,0.523370184248664,0.04495852875437395,True
GENE_000618,0.19717120087468265,0.5304256852388449,1.444355307775908,0.19717120087468265,False
GENE_000619,0.5459184965989202,-0.25495544415928756,0.8380130152572595,0.5459184965989202,False
GENE_000620,0.3529258613933968,-0.31381517589755237,0.8045114305454305,0.3529258613933968,False
GENE_000621,0.14184683502500567,0.7178942500154375,1.644779570164254,0.14184683502500567,False
GENE_000622,0.22040349171808885,0.43995083208433305,1.3565580943431863,0.22040349171808885,False
GENE_000623,0.11435984759336067,-0.5437478749209824,0.6859865166785564,0.11435984759336067,False
GENE_000624,0.27009562990486663,-0.661207163965586,0.6323489624329836,0.27009562990486663,False
GENE_000625,0.9707611010562788,0.020703108929840685,1.0144537614624136,0.9707611010562788,False
GENE_000626,0.45082726009866486,0.45574715664964716,1.3714929028959089,0.45082726009866486,False
GENE_000627,0.06296383843074937,-1.1501770121499408,0.45056994502142694,0.06296383843074937,False
GENE_000628,0.2682077007893745,-0.43505447378672774,0.7396658255347741,0.2682077007893745,False
GENE_000629,0.6873443201959106,0.16645553703401228,1.1222977948438781,0.6873443201959106,False
GENE_000630,0.7361434267993183,0.09364655374455438,1.067063885739351,0.7361434267993183,False
GENE_000631,0.19500457303976962,0.9908891917556747,1.9874095349671685,0.19500457303976962,False
GENE_000632,0.36141521373377433,0.48933542201458197,1.4037980666926522,0.36141521373377433,False
GENE_000633,0.03931026259651218,-0.7494108355404372,0.5948464299135514,0.03931026259651218,True
GENE_000634,0.9778967159104567,-0.017399406675447655,0.9880120848490297,0.9778967159104567,False
GENE_000635,0.7587897921685499,-0.14931708886119943,0.9016771776511195,0.7587897921685499,False
GENE_000636,0.3602803287519509,-0.44987419768827885,0.7321066845392936,0.3602803287519509,False
GENE_000637,0.20601332182780582,-0.4475895845421197,0.733266947474023,0.20601332182780582,False
GENE_000638,0.8495509799086535,-0.09603041890938879,0.935603770622562,0.8495509799086535,False
GENE_000639,0.2738031269723445,-0.4649414587280811,0.7245004752566533,0.2738031269723445,False
GENE_000640,0.07069784178299826,0.7267785835925353,1.654939622198936,0.07069784178299826,False
GENE_000641,0.8088793348901376,0.11370103945522785,1.082000405209981,0.8088793348901376,False
GENE_000642,0.29191277720025843,0.48296764348319915,1.3976156260161379,0.29191277720025843,False
GENE_000643,0.15829564461315304,0.5382944946228726,1.452254695666676,0.15829564461315304,False
GENE_000644,0.8785018441095818,0.04874500238771099,1.0343647404867364,0.8785018441095818,False
GENE_000645,0.6724923630424224,-0.19272071955029632,0.874954124281317,0.6724923630424224,False
GENE_000646,0.47732207665152765,0.3047832308940072,1.23523302584526,0.47732207665152765,False
GENE_000647,0.7775373710843856,0.14424182267253668,1.1051497130378738,0.7775373710843856,False
GENE_000648,0.35179314284372754,-0.4157991254174298,0.7496041652355906,0.35179314284372754,False
GENE_000649,0.00878338242271265,-1.0754386772049758,0.47452675019916307,0.00878338242271265,True
GENE_000650,0.6474903798390099,0.21571447428649934,1.1612788789183521,0.6474903798390099,False
GENE_000651,0.7655676099531177,0.10528560520739232,1.0757073233337624,0.7655676099531177,False
GENE_000652,0.13991580746270216,-0.6013578415124263,0.6591332976315496,0.13991580746270216,False
GENE_000653,0.16497445069503086,0.590141829714809,1.5053947337873368,0.16497445069503086,False
GENE_000654,0.4450474331546239,-0.33077882956320037,0.7951071344436743,0.4450474331546239,False
GENE_000655,0.816088817386127,-0.12043935472771607,0.9199074616528938,0.816088817386127,False
GENE_000656,0.40915954549466715,0.5950503977136323,1.5105253518733084,0.40915954549466715,False
GENE_000657,0.15936715168386556,-0.7805719334265346,0.5821359689687398,0.15936715168386556,False
GENE_000658,0.09429215005680992,-1.1109587501544582,0.46298624887638457,0.09429215005680992,False
GENE_000659,0.2098847017002166,-0.5437579467023943,0.6859817276677573,0.2098847017002166,False
GENE_000660,0.7116278187326016,-0.19810803894693008,0.8716929587167721,0.7116278187326016,False
GENE_000661,0.9040813331930151,0.04489999298115546,1.0316116659320957,0.9040813331930151,False
GENE_000662,0.6045102181291415,0.48682610446246327,1.4013585258679866,0.6045102181291415,False
GENE_000663,0.8485375166661425,-0.06250711682230152,0.9575985568481538,0.8485375166661425,False
GENE_000664,0.17923844346774095,0.735626512681608,1.6651204167845655,0.17923844346774095,False
GENE_000665,0.3383025022193113,0.38307487571377075,1.3041184171044595,0.3383025022193113,False
GENE_000666,0.1888759236693959,-0.5377966482615943,0.688822107674219,0.1888759236693959,False
GENE_000667,0.9994622034450343,0.0003146877661774143,1.0002181487288566,0.9994622034450343,False
GENE_000668,0.660421445970462,-0.20790784710875693,0.865791866656322,0.660421445970462,False
GENE_000669,0.7607119676851366,0.11577316998621762,1.0835555897067166,0.7607119676851366,False
GENE_000670,0.14623905576622975,0.6622280229266141,1.5825247060929293,0.14623905576622975,False
GENE_000671,0.5186903260090747,-0.28140828718969324,0.8227874609128388,0.5186903260090747,False
GENE_000672,0.5406968903224364,0.2219907204483798,1.1663418677425952,0.5406968903224364,False
GENE_000673,0.0689240434747068,-0.7565770037688875,0.5918990294307359,0.0689240434747068,False
GENE_000674,0.6374278545466772,-0.2726986947424562,0.8277696768046646,0.6374278545466772,False
GENE_000675,0.6078466914221123,0.15425032833989333,1.1128431981343962,0.6078466914221123,False
GENE_000676,0.7922866531179195,0.09431520803908337,1.0675585586947107,0.7922866531179195,False
GENE_000677,0.5032298116781856,-0.3303745641008942,0.7953299669784947,0.5032298116781856,False
GENE_000678,0.3935913306367695,0.3730776089087767,1.2951126667845927,0.3935913306367695,False
GENE_000679,0.5391241616070394,0.2638153517347434,1.2006497483812242,0.5391241616070394,False
GENE_000680,0.2778602711133275,-0.4806165193330363,0.7166712972242815,0.2778602711133275,False
GENE_000681,0.6197367349449954,-0.3302023887182599,0.7954248896121848,0.6197367349449954,False
GENE_000682,0.5092549183772886,0.21383044555110953,1.1597633439305342,0.5092549183772886,False
GENE_000683,0.8129447144250077,-0.1531994364135411,0.8992539917733016,0.8129447144250077,False
GENE_000684,0.9725009480659187,-0.012378716676742943,0.9914564329191607,0.9725009480659187,False
GENE_000685,0.2260507476057387,-0.6081068738651404,0.656057025238605,0.2260507476057387,False
GENE_000686,0.14081661596862866,0.4832934336893602,1.397931272001795,0.14081661596862866,False
GENE_000687,0.9617620698999554,0.020849674456928056,1.0145568265585063,0.9617620698999554,False
GENE_000688,0.6880130561322045,-0.139214832811693,0.908013194720837,0.6880130561322045,False
GENE_000689,0.3605866619994426,0.36023283050351534,1.28363304100174,0.3605866619994426,False
GENE_000690,0.9950637111282665,-0.003024505005727775,0.9979057688511888,0.9950637111282665,False
GENE_000691,0.035261246259596625,0.8904364087209427,1.853736785966236,0.035261246259596625,True
GENE_000692,0.3932984015423892,0.38787473876284195,1.3084644597853012,0.3932984015423892,False
GENE_000693,0.4435714405672003,-0.31312519095259594,0.80489628910674,0.4435714405672003,False
GENE_000694,0.3729561312242081,-0.39962358414301036,0.7580560430626616,0.3729561312242081,False
GENE_000695,0.5576738249271774,0.23283925456356105,1.1751453861370211,0.5576738249271774,False
GENE_000696,0.6226649587115157,-0.21768984228047003,0.8599413408169636,0.6226649587115157,False
GENE_000697,0.6743604614742165,0.16379148855168804,1.1202272970253317,0.6743604614742165,False
GENE_000698,0.7758473178542791,0.12990278775624675,1.0942199676170636,0.7758473178542791,False
GENE_000699,0.3409617990123414,0.47502536687783553,1.3899426589612471,0.3409617990123414,False
GENE_000700,0.11758264612605503,0.616349972423484,1.5329917919319829,0.11758264612605503,False
GENE_000701,0.2702424869719537,-0.4591603502115544,0.7274094884531117,0.2702424869719537,False
GENE_000702,0.27751599507242397,0.5480813888914635,1.4621399319382717,0.27751599507242397,False
GENE_000703,0.48782745932329796,-0.3001576539026625,0.812163640409819,0.48782745932329796,False
GENE_000704,0.3133585247486966,0.5496136103624172,1.4636936298631211,0.3133585247486966,False
GENE_000705,0.16377664514199286,-0.47678391286048094,0.7185777089189687,0.16377664514199286,False
GENE_000706,0.28812118820738963,-0.6690106761084615,0.6289378316888331,0.28812118820738963,False
GENE_000707,0.7073419952646568,-0.17125963954112328,0.8880669574563668,0.7073419952646568,False
GENE_000708,0.4623106898319101,-0.6029514573692302,0.658405614154177,0.4623106898319101,False
GENE_000709,0.5905975772655766,-0.20814720579904342,0.8656482343493584,0.5905975772655766,False
GENE_000710,0.8933510341698244,0.04742747647768672,1.0334205490849435,0.8933510341698244,False
GENE_000711,0.8526176960084844,0.08924474392777561,1.063813126636041,0.8526176960084844,False
GENE_000712,0.7849890606720312,0.09240891150932917,1.0661488780709008,0.7849890606720312,False
GENE_000713,0.8702214054854172,-0.07312772809429718,0.9505749389523708,0.8702214054854172,False
GENE_000714,0.0873548982874442,-0.48924846030542113,0.7123961079647118,0.0873548982874442,False
GENE_000715,0.03454008668548992,0.7210961162298694,1.6484339893610302,0.03454008668548992,True
GENE_000716,0.13170703009745954,0.48583731952047127,1.4003984009374275,0.13170703009745954,False
GENE_000717,0.8874914333669495,-0.04618664226813406,0.9684928866525984,0.8874914333669495,False
GENE_000718,0.3013936948625826,-0.4164874404869802,0.7492466116542963,0.3013936948625826,False
GENE_000719,0.3631968354091775,0.39081990808462735,1.311138334334826,0.3631968354091775,False
GENE_000720,0.8744983924111993,0.05111989392669005,1.0360688615912934,0.8744983924111993,False
GENE_000721,0.7459533801307229,0.13910561572862948,1.1012222125909357,0.7459533801307229,False
GENE_000722,0.11438667468545123,-0.63432606483052,0.6442416931305849,0.11438667468545123,False
GENE_000723,0.40015748431110953,0.31944829362725197,1.2478532614431044,0.40015748431110953,False
GENE_000724,0.7092881404388606,0.15283906911984058,1.1117551356644488,0.7092881404388606,False
GENE_000725,0.10853925882819093,-0.6909909456757939,0.619428236398542,0.10853925882819093,False
GENE_000726,0.8953186214611515,-0.037398511753278456,0.9744104349518375,0.8953186214611515,False
GENE_000727,0.3176248992925249,-0.3937388452722013,0.7611544611128572,0.3176248992925249,False
GENE_000728,0.20442039037972057,0.5044951417096543,1.4186268334932364,0.20442039037972057,False
GENE_000729,0.18907248174005298,-0.601703668337259,0.6589753164568409,0.18907248174005298,False
GENE_000730,0.6028436264773138,-0.2724123579898415,0.8279339834649015,0.6028436264773138,False
GENE_000731,0.12849135157724834,0.6888360329713678,1.6119824454764606,0.12849135157724834,False
GENE_000732,0.3339955254708674,-0.35385703280396347,0.7824893204803672,0.3339955254708674,False
GENE_000733,0.07702062270864792,-0.8615813905187633,0.5503489696641687,0.07702062270864792,False
GENE_000734,0.0025189894313187226,-1.4347857170713305,0.36990181460366706,0.0025189894313187226,True
GENE_000735,0.9545884424265544,-0.03643320075835164,0.9750626336715642,0.9545884424265544,False
GENE_000736,0.9715063553638871,0.01880319341578865,1.0131186852053484,0.9715063553638871,False
GENE_000737,0.981270447577173,0.010006018074252833,1.0069597504911398,0.981270447577173,False
GENE_000738,0.024958450792204122,-0.8248827650793481,0.5645280746859894,0.024958450792204122,True
GENE_000739,0.6549459911223839,0.17913870898695247,1.1322077538337518,0.6549459911223839,False
GENE_000740,0.5018894955536768,0.33984061973614105,1.26561676852464,0.5018894955536768,False
GENE_000741,0.3282256227809402,0.5260264312362123,1.4399576993591252,0.3282256227809402,False
GENE_000742,0.37576782143073045,-0.3301820854819951,0.7954360838096042,0.37576782143073045,False
GENE_000743,0.999698698298854,0.00017459451837587413,1.0001210270213325,0.999698698298854,False
GENE_000744,0.04953151145419131,-0.6427577279210415,0.6404874788301745,0.04953151145419131,True
GENE_000745,0.0829813950659382,0.9478935156957612,1.9290539817986763,0.0829813950659382,False
GENE_000746,0.7309320974649829,-0.12663977132128076,0.9159623658779583,0.7309320974649829,False
GENE_000747,0.6221020920016552,-0.34630033267870314,0.7865986783252811,0.6221020920016552,False
GENE_000748,0.4712465398337267,0.2732851197272663,1.2085566667654304,0.4712465398337267,False
GENE_000749,0.33650394333836786,-0.49462489200129583,0.7097461917071907,0.33650394333836786,False
GENE_000750,0.32722217122184344,0.41786171380157755,1.335946018235141,0.32722217122184344,False
GENE_000751,0.14546898931215865,0.672584645983617,1.5939259933874386,0.14546898931215865,False
GENE_000752,0.08311851680689895,0.7125315700962856,1.6386770654104266,0.08311851680689895,False
GENE_000753,0.06311015237060905,0.9541430690015321,1.9374284995943172,0.06311015237060905,False
GENE_000754,0.45068298667919043,-0.369194308228458,0.7742147463365494,0.45068298667919043,False
GENE_000755,0.5336652032917998,0.26922411417629816,1.2051595148857641,0.5336652032917998,False
GENE_000756,0.6506211609792084,0.17931519125136103,1.1323462632238102,0.6506211609792084,False
GENE_000757,0.9751469620351726,-0.019144415357620025,0.9868177594004003,0.9751469620351726,False
GENE_000758,0.9151450258939395,-0.05072786654739591,0.9654491189504665,0.9151450258939395,False
GENE_000759,0.4260945088395693,-0.6212143920887002,0.650123454322731,0.4260945088395693,False
GENE_000760,0.16519168001825282,-0.9679634167881449,0.5112272286106908,0.16519168001825282,False
GENE_000761,0.638260598576936,-0.19988462793856354,0.8706201838509229,0.638260598576936,False
GENE_000762,0.711210801889057,-0.12736132793906677,0.9155043664823869,0.711210801889057,False
GENE_000763,0.5860256488095711,0.22899436055493216,1.172017702288856,0.5860256488095711,False
GENE_000764,0.7338732103611121,-0.1811401817304459,0.882005659567642,0.7338732103611121,False
GENE_000765,0.31767183747604577,-0.4219275976579979,0.7464266504876845,0.31767183747604577,False
GENE_000766,0.250259920038036,0.4464887644756856,1.3627196263931673,0.250259920038036,False
GENE_000767,0.23438432730440087,-0.5300864376730886,0.692513241553772,0.23438432730440087,False
GENE_000768,0.9263655546265983,0.025332121096605383,1.0177139518466691,0.9263655546265983,False
GENE_000769,0.32730291054435373,0.4298911264268829,1.3471319111672881,0.32730291054435373,False
GENE_000770,0.3626539401228458,-0.29280692655341456,0.8163122845388132,0.3626539401228458,False
GENE_000771,0.7256797693901486,0.19192928108782148,1.1422902519905505,0.7256797693901486,False
GENE_000772,0.8109125290435258,-0.08761296154395029,0.941078541134419,0.8109125290435258,False
GENE_000773,0.25808196058937305,0.3805935541604151,1.3018773641713206,0.25808196058937305,False
GENE_000774,0.6693962506273294,-0.2253513469477387,0.8553866835932549,0.6693962506273294,False
GENE_000775,0.6183295514996594,-0.13940523723410173,0.90789336460107,0.6183295514996594,False
GENE_000776,0.03252869074427602,0.9885989674383402,1.9842570996502935,0.03252869074427602,True
GENE_000777,0.6802990445115048,-0.16532245454470376,0.8917291881285516,0.6802990445115048,False
GENE_000778,0.5635245113137562,0.21819139497033743,1.1632743569692063,0.5635245113137562,False
GENE_000779,0.45693981466979505,0.20395888862749667,1.1518548183596151,0.45693981466979505,False
GENE_000780,0.2354438636128106,0.7337481600127921,1.662953882561479,0.2354438636128106,False
GENE_000781,0.3856790202038928,0.3187312292892394,1.2472331936430288,0.3856790202038928,False
GENE_000782,0.19675133091091837,0.623509903097129,1.5406187653097794,0.19675133091091837,False
GENE_000783,0.5684048515187688,-0.18891969733021335,0.877262377174349,0.5684048515187688,False
GENE_000784,0.20901235826814882,-0.48332742709458426,0.7153258946791193,0.20901235826814882,False
GENE_000785,0.622899131018539,0.18442813678511888,1.136366444911021,0.622899131018539,False
GENE_000786,0.8372210790557236,-0.09621344415549037,0.935485084244646,0.8372210790557236,False
GENE_000787,0.9589315966185589,0.02078617892188174,1.0145121751185848,0.9589315966185589,False
GENE_000788,0.6209880494164055,0.1864119566814482,1.1379301135742097,0.6209880494164055,False
GENE_000789,0.8404447298007323,-0.07727746866892293,0.9478446518339169,0.8404447298007323,False
GENE_000790,0.5044468148923734,0.2977248363185416,1.2292044000554843,0.5044468148923734,False
GENE_000791,0.21491134837695414,-0.5198528964185439,0.6974429439239008,0.21491134837695414,False
GENE_000792,0.831377794899733,0.10364059174421314,1.0744814616595288,0.831377794899733,False
GENE_000793,0.5606113443767693,-0.17724780198193574,0.8843885168433115,0.5606113443767693,False
GENE_000794,0.7215971447290244,-0.1854194350218751,0.8793933725403131,0.7215971447290244,False
GENE_000795,0.14922710067090425,-0.8083004317189406,0.5710541927753618,0.14922710067090425,False
GENE_000796,0.07403749840334699,0.7249937896296749,1.652893521081243,0.07403749840334699,False
GENE_000797,0.9648599422101068,-0.01778560473793199,0.9877476372178899,0.9648599422101068,False
GENE_000798,0.9515717940333287,-0.024626677398857454,0.9830749534907401,0.9515717940333287,False
GENE_000799,0.24867870116907595,0.5460867620396931,1.4601198179601569,0.24867870116907595,False
GENE_000800,0.772484407574569,-0.11715557386566733,0.9220036877433819,0.772484407574569,False
GENE_000801,0.390387507144746,0.43685536597737873,1.353650565173106,0.390387507144746,False
GENE_000802,0.31623188538159497,-0.5545025442350797,0.6808917961191129,0.31623188538159497,False
GENE_000803,0.5693823936099517,0.2967679915554704,1.2283894198886705,0.5693823936099517,False
GENE_000804,0.2693675406528238,-0.5597160642688871,0.6784356730024561,0.2693675406528238,False
